815,Lupin Zero,3,"Ação, Comédia",2022,??,https://www.anroll.net/a/QXevNuKFHO
816,Lv1 Maou to One Room Yuusha,12,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/eO7MgP8kut
817,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,4,"Aventura, Fantasia, Romance",2024,??,https://www.anroll.net/a/xZ9sVDVQHF
818,Lycoris Recoil,13,"Comédia, Slice of Life",2022,??,https://www.anroll.net/a/BaxIqDg3r9
819,Machikado Mazoku,12,"Comédia, Magia, Slice of Life",2019,7.7,https://www.anroll.net/a/dLtmcjaaap
820,Machine-Doll wa Kizutsukanai,12,"Ação, Ecchi, Escola, Fantasia",2013,7.1,https://www.anroll.net/a/cX8iSP1ala
821,Made in Abyss,13,"Aventura, Drama, Fantasia, Ficção Científica, Mistério",2017,8.7,https://www.anroll.net/a/Jpzbai3BYy
822,Made in Abyss 2,12,"Aventura, Drama, Fantasia, Ficção Científica, Mistério",2022,??,https://www.anroll.net/a/HXGqVTjwoV
823,Maesetsu!,4,"Comédia, Slice of Life",2020,5.8,https://www.anroll.net/a/H984HJ3noq
824,Magatsu Wahrheit: Zuerst,11,"Ação, Fantasia, Magia",2020,6.6,https://www.anroll.net/a/H3xDOsm0MH
825,Magi: The Kingdom of Magic,25,"Ação, Aventura, Fantasia, Magia, Shounen",2013,8.2,https://www.anroll.net/a/opF0NtEdgY
826,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV),13,"Drama, Magia, Psicológico, Suspense",2020,6.8,https://www.anroll.net/a/TeACvEUdSN
827,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV) 2,8,"Drama, Magia, Psicológico, Suspense",2021,7.0,https://www.anroll.net/a/bjk9Gu6G1e
828,Mahou Shoujo Madoka Magica,12,"Drama, Magia, Psicológico, Suspense",2011,8.4,https://www.anroll.net/a/iBTo8cgj30
829,Mahou Shoujo Magical Destroyers,12,"Ação, Fantasia",2023,??,https://www.anroll.net/a/ygQJ8Ra3oB
830,Mahou Shoujo ni Akogarete (Sem Censura),13,"Ação, Comédia, Ecchi, Fantasia",2024,??,https://www.anroll.net/a/7lxvJeoL1C
831,Mahou Shoujo Ore,12,"Comédia, Fantasia, Magia",2018,6.6,https://www.anroll.net/a/kFWDrLNW9m
832,Mahou Shoujo Tokushusen Asuka,12,"Drama, Magia, Seinen",2019,6.3,https://www.anroll.net/a/LmfFnNukl5
833,Mahou Tsukai no Yome,24,"Fantasia, Mistério, Sobrenatural",2017,8.1,https://www.anroll.net/a/EQ9tBhSNIV
834,Mahouka Koukou no Rettousei,26,"Ação, Escola, Ficção Científica, Romance, Sobrenatural",2014,7.5,https://www.anroll.net/a/JarCAsCyfi
835,Mahouka Koukou no Rettousei 3,5,"Ação, Escola, Fantasia, Ficção Científica, Romance",2024,??,https://www.anroll.net/a/eAJNxta0oR
836,Mahouka Koukou no Rettousei: Raihousha-hen,13,"Ação, Escola, Ficção Científica, Magia, Romance, Sobrenatural",2020,7.3,https://www.anroll.net/a/FcpynvUGhF
837,Mahouka Koukou no Yuutousei,13,"Fantasia, Ficção Científica, Magia",2021,6.6,https://www.anroll.net/a/XIYqbTOC42
838,Mahoutsukai no Yome 2,13,"Drama, Fantasia, Romance",2023,??,https://www.anroll.net/a/pmBnMArDZp
839,Mahoutsukai no Yome 2 Dublado,11,"Drama, Fantasia, Romance",2023,??,https://www.anroll.net/a/p23HxFuRHi
840,Mahoutsukai no Yome 2 Part 2,12,"Drama, Fantasia, Romance",2023,??,https://www.anroll.net/a/c571TufQ8Y
841,Mahoutsukai Reimeiki,12,"Ação, Aventura, Comédia, Fantasia",2022,??,https://www.anroll.net/a/AuKPJaIzfi
842,Maiko-san Chi no Makanai-san,7,"Comédia, Shounen, Slice of Life",2021,6.7,https://www.anroll.net/a/VpENp7YPcI
843,Mairimashita! Iruma-kun,23,"Comédia, Demônios, Fantasia, Shounen, Sobrenatural",2019,8.1,https://www.anroll.net/a/gc2lO3QkfN
844,Mairimashita! Iruma-kun 2,20,"Comédia, Demônios, Escola, Fantasia, Shounen, Sobrenatural",2021,8.1,https://www.anroll.net/a/hovcMvZwQV
845,Mairimashita! Iruma-kun 3,21,"Comédia, Fantasia, Sobrenatural",2022,??,https://www.anroll.net/a/PkvdBM2epH
846,Majo no Tabitabi (The Journey of Elaina),12,"Aventura, Fantasia",2020,7.5,https://www.anroll.net/a/lCsa42Vd4d
847,Majo no Tabitabi (The Journey of Elaina) Dublado,12,"Aventura, Fantasia",2020,??,https://www.anroll.net/a/VR6Icfdo0j
848,Majo to Yajuu,12,"Ação, Fantasia, Seinen",2024,??,https://www.anroll.net/a/7olwgCrnje
849,MAJOR 2nd,25,"Comédia, Drama, Esportes, Shounen",2018,7.4,https://www.anroll.net/a/O2K5YFrFPp
850,MAJOR 2nd 2,25,"Comédia, Drama, Esportes, Shounen",2020,7.4,https://www.anroll.net/a/Djh0LF5j0H
851,Major S1,10,"Comédia, Drama, Esportes, Shounen",2004,8.2,https://www.anroll.net/a/sXXavvp8c5
852,Majutsushi Orphen Hagure Tabi,13,"Ação, Artes Marciais, Aventura, Drama, Fantasia, Magia",2020,5.8,https://www.anroll.net/a/uYrlPZINiC
853,Majutsushi Orphen Hagure Tabi: Seiiki-hen,7,"Ação, Aventura, Drama, Fantasia",2023,??,https://www.anroll.net/a/zsrkl4fVF9
854,Majutsushi Orphen Hagure Tabi: Urbanrama-hen,12,"Ação, Aventura, Drama, Fantasia",2023,??,https://www.anroll.net/a/uqVZIgJ3WO
855,Maken-Ki!,14,"Ação, Artes Marciais, Ecchi, Escola, Harém, Super Poderes",2011,6.4,https://www.anroll.net/a/YqoyHHQRzX
856,Maken-Ki! Two,10,"Ação, Artes Marciais, Ecchi, Escola, Harém, Super Poderes",2014,6.2,https://www.anroll.net/a/qRdKVEfSsV
857,Mamahaha no Tsurego ga Motokano datta,12,"Comédia, Romance",2022,??,https://www.anroll.net/a/cJAabO48lF
858,Manaria Friends,4,"Demônios, Fantasia, Magia, Sobrenatural",2019,6.7,https://www.anroll.net/a/KGkK7Iy58G
859,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",12,"Ação, Escola, Fantasia, Magia",2023,??,https://www.anroll.net/a/A9ljOdFqke
860,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",4,"Ação, Escola, Fantasia",2024,??,https://www.anroll.net/a/xvC3S3E9BI
861,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",13,"Escola, Fantasia, Magia",2020,7.4,https://www.anroll.net/a/NCWAUSSCus
862,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Dublado",13,"Escola, Fantasia, Magia",2020,??,https://www.anroll.net/a/tvHjREMnUi
863,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",6,"Ação, Fantasia, Romance",2024,??,https://www.anroll.net/a/B98DMGZQYX
864,"Maou-sama, Retry!",12,"Ação, Aventura, Fantasia",2019,6.5,https://www.anroll.net/a/AP7LGYMjmh
865,Maoujou de Oyasumi,12,"Comédia, Fantasia, Magia, Shounen, Slice of Life, Sobrenatural",2020,8.0,https://www.anroll.net/a/ZWmP1MBu5j
866,Mars Red,13,"Ação, Histórico, Militar, Sobrenatural, Vampiro",2021,6.6,https://www.anroll.net/a/WpNNYtY59Y
867,Masamune-kun no Revenge,12,"Comédia, Escola, Harém, Romance, Shounen",2017,??,https://www.anroll.net/a/N9Jg4thKZd
868,Masamune-kun no Revenge Dublado,0,"Comédia, Escola, Harém, Romance, Shounen",2017,??,https://www.anroll.net/a/JO7MKPmw67
869,Masamune-kun no Revenge R,12,"Comédia, Escola, Romance",2023,??,https://www.anroll.net/a/KktCQrY9Wn
870,Masamune-kun no Revenge R Dublado,12,"Comédia, Escola, Romance",2023,??,https://www.anroll.net/a/DMsNCIqCr1
871,Mashiro no Oto (Those Snow White Notes),12,"Drama, Escola, Música, Shounen, Slice of Life",2021,7.6,https://www.anroll.net/a/fNzC4erH8t
872,Mashle 2,12,"Ação, Comédia, Escola, Fantasia, Shounen",2024,??,https://www.anroll.net/a/TXg6f8ECXm
873,Mashle 2 Dublado,12,"Ação, Comédia, Escola, Fantasia, Shounen",2024,??,https://www.anroll.net/a/Pkl4mak6oD
874,Mashle: Magic and Muscles,12,"Ação, Comédia, Fantasia",2023,??,https://www.anroll.net/a/ltJaInMdPU
875,Mashle: Magic and Muscles Dublado,12,"Ação, Comédia, Fantasia",2023,??,https://www.anroll.net/a/sUiF3yNUFB
876,Mato Seihei no Slave,12,"Ação, Ecchi, Fantasia, Shounen",2024,??,https://www.anroll.net/a/pZJoddZqFS
877,Mayonaka no Occult Koumuin,13,"Demônios, Fantasia, Mistério, Shoujo, Sobrenatural",2019,6.7,https://www.anroll.net/a/b44A3bPgkJ
878,MEGALOBOX,13,"Ação, Drama, Esportes, Ficção Científica, Slice of Life",2018,7.9,https://www.anroll.net/a/0D5jAi39aD
879,Megami no Café Terrace,12,"Comédia, Ecchi, Romance",2023,??,https://www.anroll.net/a/J3U11raG8L
880,Megami-ryou no Ryoubo-kun.,10,"Comédia, Ecchi, Harém, Romance, Shounen",2021,6.6,https://www.anroll.net/a/swtubwQetr
881,Megumi no Daigo: Kyuukoku no Orange,23,"Ação, Drama",2023,??,https://www.anroll.net/a/zN1AToFnZV
882,Meiji Gekken: 1874,10,"Ação, Histórico, Samurai",2024,??,https://www.anroll.net/a/5DJAJ0RWow
883,Meiji Tokyo Renka,12,"Fantasia, Histórico, Romance, Shoujo",2019,7.0,https://www.anroll.net/a/Qmzz1HQGJV
884,Meikyuu Black Company,12,"Comédia, Fantasia",2021,7.4,https://www.anroll.net/a/ZKa0gzHFwn
885,Mekakucity Actors,12,"Comédia, Ficção Científica, Romance, Sobrenatural, Super Poderes",2014,7.0,https://www.anroll.net/a/ZWBF38aKDQ
886,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,12,"Ação, Aventura, Fantasia, Magia",2018,6.5,https://www.anroll.net/a/xJfYfA94kH
887,Metallic Rouge,13,"Ação, Ficção Científica",2024,??,https://www.anroll.net/a/8XxUbnwVaZ
888,Metallic Rouge Dublado,13,"Ação, Ficção Científica",2024,??,https://www.anroll.net/a/sdmkpHNdw2
889,MF GHOST,12,Seinen,2023,??,https://www.anroll.net/a/I1h6FdI2WC
890,MF GHOST Dublado,10,Seinen,2023,??,https://www.anroll.net/a/wQ88l0KSMe
891,Midara na Ao-chan wa Benkyou ga Dekinai,12,"Comédia, Ecchi, Romance, Shounen",2019,6.8,https://www.anroll.net/a/ezZlJVKN2v
892,Midori no Hibi,13,"Comédia, Drama, Ecchi, Romance, Shounen",2004,7.3,https://www.anroll.net/a/q2ujsiNWOQ
893,Mieruko-chan,12,"Comédia, Sobrenatural, Terror",2021,7.5,https://www.anroll.net/a/g4ygJsuY7L
894,Mieruko-chan Dublado,12,"Comédia, Sobrenatural, Terror",2021,??,https://www.anroll.net/a/HKs5YkXaEn
895,Migi to Dali,13,"Mistério, Seinen",2023,??,https://www.anroll.net/a/ZS7CS6LC8O
896,Mikakunin de Shinkoukei,12,"Comédia, Escola, Romance, Slice of Life",2014,7.4,https://www.anroll.net/a/PeL1tWeNrm
897,Mirai Nikki,26,"Ação, Mistério, Psicológico, Shounen, Sobrenatural, Suspense",2011,7.5,https://www.anroll.net/a/jzDFDg0gHH
898,Miru Tights,4,"Ecchi, Escola",2019,6.6,https://www.anroll.net/a/71obwhVIhy
899,Mix: Meisei Story,24,"Drama, Escola, Esportes, Romance, Shounen",2019,7.2,https://www.anroll.net/a/dNOHIO71tC
900,"Mix: Meisei Story 2 - Nidome no Natsu, Sora no Mukou e",24,"Escola, Esportes",2023,??,https://www.anroll.net/a/fCFAVN1pI1
901,Mo Dao Zu Shi,15,"Ação, Aventura, Comédia, Histórico, Mistério, Sobrenatural",2018,8.7,https://www.anroll.net/a/Ls8NMDWNT4
902,Mo Dao Zu Shi 2,8,"Ação, Histórico, Mistério, Sobrenatural",2019,8.7,https://www.anroll.net/a/SQcOwgrZWe
903,Mob Psycho 100,12,"Ação, Comédia, Slice of Life, Sobrenatural",2016,8.8,https://www.anroll.net/a/37jUNDy7cb
904,Mob Psycho 100 II,13,"Ação, Comédia, Slice of Life, Sobrenatural",2019,8.8,https://www.anroll.net/a/mhymfQp9xN
905,Mob Psycho 100 III,12,"Ação, Comédia, Sobrenatural",2022,??,https://www.anroll.net/a/icoIy6Ua78
906,Mobile Suit Gundam Seed Remaster (Remasterizado),48,"Ação, Drama, Espaço, Ficção Científica, Militar, Robôs Gigantes, Romance",2002,7.8,https://www.anroll.net/a/hlIVgzEYJY
907,Momochi-san Chi no Ayakashi Ouji,12,"Fantasia, Romance, Shoujo",2024,??,https://www.anroll.net/a/nAi0qGzqpK
908,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,10,"Ação, Comédia, Fantasia, Sobrenatural",750,??,https://www.anroll.net/a/rr04cOEYFY
909,Mononogatari,12,"Ação, Seinen, Sobrenatural",2023,??,https://www.anroll.net/a/kGuSDWZvPo
910,Mononogatari 2,12,"Ação, Seinen, Sobrenatural",2023,??,https://www.anroll.net/a/XSYCKYnOBr
911,Monster,24,"Drama, Mistério, Suspense, Terror",2004,??,https://www.anroll.net/a/tX6ccsh02F
912,Monster Musume no Oishasan,12,"Comédia, Ecchi, Fantasia, Romance",2020,6.5,https://www.anroll.net/a/xYCsS0RnXt
913,Motto To Love-Ru,12,"Comédia, Ecchi, Escola, Ficção Científica, Harém, Shounen",2010,7.3,https://www.anroll.net/a/O0MOyrPDTL
914,Mou Ippon!,10,"Esportes, Shounen, Slice of Life",2023,??,https://www.anroll.net/a/U5FGSVwzAP
915,Mugen no Juunin: Immortal,24,"Ação, Artes Marciais, Aventura, Drama, Histórico, Samurai, Seinen, Sobrenatural",2019,6.8,https://www.anroll.net/a/vnZ3nJeqdD
916,Muhyo to Rouji no Mahouritsu Soudan Jimusho,12,"Ação, Comédia, Mistério, Shounen, Sobrenatural",2018,6.7,https://www.anroll.net/a/jEYdHeuiey
917,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2,12,"Ação, Comédia, Drama, Shounen, Sobrenatural",2020,6.9,https://www.anroll.net/a/wka55ZGQQi
918,Munou na Nana,13,"Psicológico, Shounen, Sobrenatural, Suspense",2020,7.2,https://www.anroll.net/a/AjRoxgYU9z
919,Murenase! Seton Gakuen,12,"Comédia, Escola",2020,7.0,https://www.anroll.net/a/su3MNXTKBr
920,Musaigen no Phantom World,13,"Ação, Comédia, Fantasia, Slice of Life, Sobrenatural",2016,6.9,https://www.anroll.net/a/idlPx28Nep
921,Mushibugyou (Mushibugyo),26,"Ação, Artes Marciais, Ecchi, Fantasia, Histórico, Shounen, Super Poderes",2013,7.3,https://www.anroll.net/a/Wtx68PnFHg
922,Mushikaburi-hime,12,"Drama, Romance",2022,??,https://www.anroll.net/a/erJSGnIJR2
923,Mushoku Tensei II: Isekai Ittara Honki Dasu,13,"Drama, Ecchi, Fantasia",2023,??,https://www.anroll.net/a/RX2gE3e93x
925,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,4,"Aventura, Drama, Ecchi, Fantasia",2024,??,https://www.anroll.net/a/M7wq0Xa34B
926,Mushoku Tensei: Isekai Ittara Honki Dasu,11,"Drama, Fantasia, Magia",2021,8.4,https://www.anroll.net/a/4OehjAsBjn
927,Mushoku Tensei: Isekai Ittara Honki Dasu (Part 2),12,"Drama, Ecchi, Fantasia",2021,8.6,https://www.anroll.net/a/7nhgHxDcAg
928,Muteking the Dancing Hero,10,"Ação, Comédia, Ficção Científica",2021,5.6,https://www.anroll.net/a/x6JrBIaVgB
929,Muv-Luv Alternative,15,"Ação, Drama, Ficção Científica",2021,6.5,https://www.anroll.net/a/E4aRTJAtFR
930,Muv-Luv Alternative 2,12,"Ação, Drama, Ficção Científica",2022,??,https://www.anroll.net/a/PQ2bF4hw2W
931,My Home Hero,12,"Drama, Suspense",2023,??,https://www.anroll.net/a/Z1DOj6OXVK
932,My Home Hero Dublado,12,"Drama, Suspense",2023,??,https://www.anroll.net/a/VHWI2WfaYX
933,Nagi no Asukara,26,"Drama, Fantasia, Romance",2013,8.0,https://www.anroll.net/a/cgzqz8ZHoC
934,Nakanohito Genome [Jikkyouchuu],12,"Comédia, Drama, Jogos",2019,6.9,https://www.anroll.net/a/JQZH8EYjHS
935,Nami yo Kiitekure,12,"Comédia, Drama, Romance, Seinen",2020,7.4,https://www.anroll.net/a/Tmukglv5qw
936,Namu Amida Butsu!: Rendai Utena,12,Fantasia,2019,6.1,https://www.anroll.net/a/ODfZQNkEpB
937,Nanatsu no Maken ga Shihai suru,15,"Ação, Escola, Fantasia",2023,??,https://www.anroll.net/a/g99ChDWpUY
938,Nanatsu no Taizai,24,"Ação, Aventura, Ecchi, Fantasia, Magia, Shounen, Sobrenatural",2014,7.8,https://www.anroll.net/a/MDLj9JJjjj
939,Nanatsu no Taizai 2: Imashime no Fukkatsu,24,"Ação, Aventura, Fantasia, Magia, Shounen, Sobrenatural",2018,7.7,https://www.anroll.net/a/luLbyR7kvO
940,Nanatsu no Taizai 3: Kamigami no Gekirin,24,"Ação, Aventura, Fantasia, Magia, Shounen, Sobrenatural",2019,6.5,https://www.anroll.net/a/hcrrQT7i1z
941,Nanatsu no Taizai: Mokushiroku no Yonkishi,24,"Ação, Aventura, Fantasia, Shounen",2023,??,https://www.anroll.net/a/oP4t3XonYP
942,Nanatsu no Taizai: Seisen no Shirushi,4,"Ação, Aventura, Ecchi, Fantasia, Magia, Shounen, Sobrenatural",2016,7.0,https://www.anroll.net/a/zHUbhNnhGb
943,NANBAKA,26,"Ação, Comédia, Drama",2016,7.3,https://www.anroll.net/a/1n5ZTY0ugQ
944,Nande Koko ni Sensei ga!?,12,"Comédia, Ecchi, Escola, Seinen",2019,6.5,https://www.anroll.net/a/HIP39h8Im2
945,Naruto Clássico,220,"Ação, Artes Marciais, Aventura, Comédia, Shounen, Super Poderes",2002,8.0,https://www.anroll.net/a/mMGm3LyqLQ
946,Naruto Clássico - Dublado,220,"Ação, Artes Marciais, Aventura, Comédia, Shounen, Super Poderes",2002,8.0,https://www.anroll.net/a/D93RZd8JyK
947,Naruto Shippuden,500,"Ação, Artes Marciais, Aventura, Comédia, Shounen, Super Poderes",2007,8.2,https://www.anroll.net/a/36aMjn9p9Q
948,Nazo no Kanojo X (Mysterious Girlfriend X),13,"Escola, Romance, Seinen",2012,7.2,https://www.anroll.net/a/0vD3sFotZ7
949,Needless,24,"Ação, Comédia, Ecchi, Ficção Científica, Seinen, Super Poderes",2009,7.3,https://www.anroll.net/a/Fad5pDfynu
950,Nekomonogatari: Kuro,4,"Comédia, Ecchi, Romance, Sobrenatural",2012,8.0,https://www.anroll.net/a/cU6gIgXd5W
951,Nekopara (TV),12,"Comédia, Romance",2020,6.8,https://www.anroll.net/a/PW8wTws88z
952,Neon Genesis Evangelion,26,"Ação, Demência, Drama, Ficção Científica, Psicológico, Robôs Gigantes",1995,8.3,https://www.anroll.net/a/ynYwM98DbL
953,New Game!,12,"Comédia, Jogos, Slice of Life",2016,7.6,https://www.anroll.net/a/zNx6TftFYI
954,New Game!! 2,12,"Comédia, Jogos, Slice of Life",2017,7.6,https://www.anroll.net/a/Tw1YYFEEdT
955,Nichijou,26,"Comédia, Escola, Shounen, Slice of Life",2011,8.5,https://www.anroll.net/a/AjN8voZfh3
956,Niehime to Kemono no Ou,24,"Fantasia, Romance",2023,??,https://www.anroll.net/a/0P3UDyjQMr
957,NieR:Automata Ver1.1a,12,"Ação, Fantasia, Ficção Científica, Jogos",2023,1.0,https://www.anroll.net/a/zA3UeVAz7j
958,Night Head 2041,12,"Drama, Ficção Científica, Mistério, Psicológico, Sobrenatural",2021,6.6,https://www.anroll.net/a/9PFpMiN6Zs
959,Nil Admirari no Tenbin,12,"Fantasia, Histórico, Josei, Romance",2018,6.6,https://www.anroll.net/a/JJgLv5MUF2
960,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,12,"Ação, Fantasia",2023,??,https://www.anroll.net/a/uTiM41AekT
961,Ninja Kamui,12,"Ação, Ficção Científica",2024,??,https://www.anroll.net/a/On2sSFTqRq
962,Ninja Kamui - Dublado,11,"Ação, Ficção Científica",2024,??,https://www.anroll.net/a/pMQvMhSANr
963,Nisekoi (Nisekoi: False Love),20,"Comédia, Escola, Harém, Romance, Shounen",2014,7.6,https://www.anroll.net/a/WRrhNPpHUH
964,Nisekoi 2 (Nisekoi: False Love),13,"Comédia, Escola, Harém, Romance, Shounen",2015,7.4,https://www.anroll.net/a/IKaRaDOV6B
965,No Game No Life,12,"Aventura, Comédia, Ecchi, Fantasia, Jogos, Sobrenatural",2014,8.1,https://www.anroll.net/a/XkCPYtTrwg
966,No Guns Life,12,"Ação, Seinen, Slice of Life",2019,6.9,https://www.anroll.net/a/zAzjU5ynRL
967,No Guns Life 2,12,"Ação, Drama, Ficção Científica, Seinen",2020,7.1,https://www.anroll.net/a/zWhVRJgJyT
968,Noblesse,13,"Ação, Escola, Sobrenatural, Vampiro",2020,6.8,https://www.anroll.net/a/hVuDh0WsRn
969,Noblesse (Dublado),11,"Ação, Escola, Sobrenatural, Vampiro",2020,6.8,https://www.anroll.net/a/ag9VMB9wGy
970,Noblesse: Awakening ONA,1,"Ação, Escola, Sobrenatural, Vampiro",2016,6.8,https://www.anroll.net/a/z5WWIksWNV
971,Noblesse: Pamyeol-ui Sijak OVA,1,"Ação, Aventura, Sobrenatural, Vampiro",2015,6.8,https://www.anroll.net/a/nnAWor2oiu
972,Nobunaga no Shinobi,71,"Comédia, Histórico",2016,7.1,https://www.anroll.net/a/QRnzE6CcgY
973,Nobunaga-sensei no Osanazuma,12,"Comédia, Escola, Romance",2019,5.3,https://www.anroll.net/a/3mwZ8fHfci
974,Nokemono-tachi no Yoru,13,"Fantasia, Histórico",2023,??,https://www.anroll.net/a/YOBZybF0jH
975,Nomad: Megalo Box 2,13,"Ação, Drama, Esportes, Ficção Científica",2021,8.2,https://www.anroll.net/a/E0lxSHuquk
976,Non Non Biyori,12,"Comédia, Escola, Seinen, Slice of Life",2013,8.0,https://www.anroll.net/a/NKEQmvU68V
977,Non Non Biyori Nonstop (3),12,"Comédia, Escola, Seinen, Slice of Life",2021,8.4,https://www.anroll.net/a/B38nZ72OUW
978,Non Non Biyori Repeat (2),12,"Comédia, Escola, Seinen, Slice of Life",2015,8.2,https://www.anroll.net/a/LjFU4OXYIy
979,Noragami,12,"Ação, Aventura, Comédia, Shounen, Sobrenatural",2014,8.0,https://www.anroll.net/a/Xil4E8GIu6
980,Noragami Aragoto,13,"Ação, Aventura, Comédia, Shounen, Sobrenatural",2015,8.2,https://www.anroll.net/a/Ld6uMoV07O
981,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta,12,"Ação, Aventura, Fantasia",2022,??,https://www.anroll.net/a/SjcjmLZPka
982,Nozomanu Fushi no Boukensha,12,"Ação, Aventura, Fantasia",2024,??,https://www.anroll.net/a/UEeIzGANkX
983,Null Peta,6,Slice of Life,2019,9.2,https://www.anroll.net/a/9ET0SMjes1
984,number24,12,"Escola, Esportes",2020,6.7,https://www.anroll.net/a/9ImheyEnfs
985,Nurarihyon no Mago,26,"Ação, Demônios, Shounen, Sobrenatural",2010,7.6,https://www.anroll.net/a/cJkVDPi2hL
986,Nurarihyon no Mago: Sennen Makyou,25,"Ação, Demônios, Shounen, Sobrenatural",2011,8.0,https://www.anroll.net/a/Q7DBJ7a26V
987,Ochikobore Fruit Tart,10,"Música, Slice of Life",2020,6.8,https://www.anroll.net/a/2gDJJt8Flb
988,Odd Taxi,13,Mistério,2021,8.8,https://www.anroll.net/a/XndIsDpgHo
989,Ojou to Banken-kun (A Girl & Her Guard Dog),13,"Escola, Romance",2023,??,https://www.anroll.net/a/AtF39NmwHB
990,Okashi na Tensei,12,"Fantasia, Slice of Life",2023,??,https://www.anroll.net/a/wOfylSzEJp
991,One Piece,1102,"Ação, Aventura, Comédia, Drama, Fantasia, Shounen, Super Poderes",1999,8.6,https://www.anroll.net/a/O6vxJh4czp
992,One Piece Dublado,381,"Ação, Aventura, Comédia, Drama, Fantasia, Shounen, Super Poderes",1999,??,https://www.anroll.net/a/mFrzLv8A2d
993,"One Room, Hiatari Futsuu, Tenshi-tsuki.",5,"Comédia, Romance, Shounen, Sobrenatural",0,??,https://www.anroll.net/a/c3lWTG7fy4
994,One-Punch Man,12,"Ação, Comédia, Ficção Científica, Paródia, Seinen, Sobrenatural, Super Poderes",2015,8.5,https://www.anroll.net/a/zp8PW2TcRL
995,One-Punch Man 2,12,"Ação, Comédia, Ficção Científica, Paródia, Seinen, Sobrenatural, Super Poderes",2019,7.4,https://www.anroll.net/a/kRBS3i8xgL
996,One-Punch Man Dublado,12,"Ação, Comédia, Ficção Científica, Paródia, Seinen, Sobrenatural, Super Poderes",2015,8.5,https://www.anroll.net/a/hXAysUDEI9
997,OneRoom,12,Slice of Life,2017,5.6,https://www.anroll.net/a/lil0sWAUMQ
998,OneRoom S2,13,Slice of Life,2018,5.6,https://www.anroll.net/a/GWTkaKJxoE
999,Ongaku Shoujo (Music Girls),12,"Música, Slice of Life",2015,6.0,https://www.anroll.net/a/SxWE3Yh5IR
1000,Oniichan wa Oshimai!,12,Comédia,2022,??,https://www.anroll.net/a/Yyp98wCiri
1001,Ooi! Tonbo,4,"Drama, Esportes",2024,??,https://www.anroll.net/a/F8MD4CdkAh
1002,Ookami to Koushinryou: Merchant Meets the Wise Wolf,5,"Aventura, Drama, Fantasia, Romance",2024,??,https://www.anroll.net/a/OYgKnDvDiF
1003,Ooyukiumi no Kaina,11,Fantasia,2023,??,https://www.anroll.net/a/H6JNSz4vzm
1004,Opus.COLORs,12,"Escola, Ficção Científica",2023,??,https://www.anroll.net/a/DZyWPCiMFk
1005,Orange,13,"Drama, Escola, Ficção Científica, Romance, Shoujo",2016,7.6,https://www.anroll.net/a/xaMPpBAGZT
1006,Ore dake Haireru Kakushi Dungeon,12,"Ação, Aventura, Ecchi, Fantasia, Harém",2021,6.3,https://www.anroll.net/a/V3UeeS7Ukj
1007,"Ore ga Suki nano wa Imouto dakedo Imouto ja Nai (My Sister, My Writer)",11,"Comédia, Ecchi, Romance",2018,4.9,https://www.anroll.net/a/HeBzTBHkcV
1008,Ore no Kanojo to Osananajimi ga Shuraba Sugiru (OreShura),13,"Comédia, Escola, Harém, Romance",2013,7.0,https://www.anroll.net/a/r15TJbgv1A
1009,Ore wo Suki nano wa Omae dake ka yo,13,"Comédia, Escola, Romance",2019,7.3,https://www.anroll.net/a/A7MWK60MQX
1010,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set (OVA),1,"Comédia, Escola, Romance",2020,7.3,https://www.anroll.net/a/lO7W7IfMBl
1011,ORIENT,12,"Ação, Fantasia",2022,??,https://www.anroll.net/a/dhmX6Na7oC
1012,ORIENT: Awajishima Gekitou-hen (ORIENT 2),12,"Ação, Fantasia",2022,??,https://www.anroll.net/a/VtMuTTbZVH
1013,Oroka na Tenshi wa Akuma to Odoru,12,"Comédia, Escola, Seinen, Sobrenatural",2024,??,https://www.anroll.net/a/O7nUVJDa5L
1014,Os Cavaleiros do Zodíaco - Dublado,145,"Aventura, Fantasia, Ficção Científica, Shounen",1986,6.5,https://www.anroll.net/a/nBVTDYPkp5
